19,15
19,16
19,16
19,16
19,16
20,16
20,16
20,17
20,17
20,17
20,17
20,18
21,17
21,18
20,18
21,18
21,18
21,18
22,18
22,19
21,19
22,19
21,19
22,19
22,19
22,19
22,19
22,20
22,20
22,20
22,20
23,20
23,20
23,20
22,20
22,20
23,20
23,20
23,20
23,20
23,20
23,21
23,20
23,21
23,21
23,21
23,20
24,21
23,21
24,21
23,21
23,21
23,21
23,21
23,21
24,22
23,21
24,21
24,21
24,21
24,22
24,22
24,22
24,22
24,21
25,21
26,21
25,22
25,21
24,22
24,21
24,21
24,21
24,22
24,22
25,21
25,22
24,22
24,21
24,22
24,21
24,22
24,22
24,22
24,22
24,22
24,22
24,22
24,22
24,22
24,22
24,22
24,22
25,22
25,22
25,22
25,21
25,21
25,22
24,22
24,22
24,21
25,22
25,22
25,21
25,22
24,22
24,22
24,22
24,22
24,22
24,22
24,22
24,21
24,22
24,22
24,21
24,21
24,21
24,21
24,22
25,21
25,22
25,22
25,22
24,21
24,21
24,21
24,22
24,22
24,21
25,22
26,22
25,22
25,22
26,22
26,22
26,23
26,23
26,23
26,23
26,23
26,23
26,23
26,23
26,23
26,23
26,23
26,24
26,24
